Room,Area,Floor,Prices,Address,Longitude,Latitude
4 otaqlı,175.9 m²,12,399 999,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,47 m²,2,130 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,139 m²,6,258 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,81 m²,1,147 000,28 May m. Baku,49.943378301649275,40.47126854785195
4 otaqlı,272 m²,9,528 500,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,69 m²,5,126 000,Səbail r. Baku,49.81532000000004,40.332550000000026
2 otaqlı,68 m²,16,102 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
3 otaqlı,103 m²,10,130 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,141 m²,7,280 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,142 m²,4,199 500,Əhmədli m. Baku,49.941790000000026,40.38512000000003
5 otaqlı,260 m²,4,550 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,86 m²,7,185 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,92 m²,16,65 000,Masazır q. Baku,49.87222000000003,40.410660000000064
4 otaqlı,210 m²,18,755 000,Səbail r. Baku,49.81532000000004,40.332550000000026
1 otaqlı,61.9 m²,14,284 121,Sea Breeze  Baku,50.062200000000075,40.590550000000064
1 otaqlı,52.3 m²,8,75 835,Bakı Baku,49.87222000000003,40.410660000000064
3 otaqlı,99.7 m²,5,134 595,Bakı Baku,49.87222000000003,40.410660000000064
5 otaqlı,265.8 m²,1,558 180,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,105 m²,5,152 000,Əhmədli q. Baku,49.941790000000026,40.38512000000003
3 otaqlı,80 m²,3,115 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,75 m²,5,125 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,40 m²,4,70 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
2 otaqlı,85 m²,12,150 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,60.5 m²,7,156 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,96 m²,17,210 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
5 otaqlı,140 m²,16,200 000,28 May m. Baku,49.943378301649275,40.47126854785195
1 otaqlı,40 m²,8,85 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,60 m²,19,70 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,155 m²,1,390 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,65 m²,6,112 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
10 otaqlı,765 m²,17,850 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,59 m²,10,134 999,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,50 m²,2,135 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
2 otaqlı,86.6 m²,8,135 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,53 m²,12,92 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,165 m²,1,369 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,67 m²,7,135 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
2 otaqlı,55 m²,16,83 500,Massiv V q. Baku,49.976866087849466,40.36877601827947
3 otaqlı,150 m²,5,280 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,70 m²,16,188 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,92 m²,14,212 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,75 m²,4,143 500,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,75 m²,9,115 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
2 otaqlı,55 m²,4,56 500,Masazır q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,110 m²,9,275 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
2 otaqlı,60 m²,8,110 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,76.1 m²,3,117 240,Yasamal r. Baku,49.80747000000008,40.381530000000055
1 otaqlı,50.8 m²,8,73 660,Bakı Baku,49.87222000000003,40.410660000000064
4 otaqlı,143.6 m²,6,301 560,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,49 m²,3,80 916,Yasamal r. Baku,49.80747000000008,40.381530000000055
4 otaqlı,197 m²,2,404 000,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
3 otaqlı,90 m²,8,155 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,51 m²,13,115 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,63 m²,7,150 000,Nizami m. Baku,49.92813000000007,40.40331000000003
2 otaqlı,40 m²,8,77 500,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,138 m²,5,222 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,76 m²,5,155 000,Bakıxanov q. Baku,49.95330000000007,40.43198000000007
2 otaqlı,80 m²,2,124 300,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,43 m²,13,45 000,Xırdalan Baku,49.755250000000046,40.46255000000008
2 otaqlı,95 m²,4,180 000,Nizami m. Baku,49.92813000000007,40.40331000000003
2 otaqlı,60 m²,5,90 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,117 m²,4,296 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
4 otaqlı,165 m²,12,245 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,58 m²,15,158 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,137 m²,2,247 000,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,109 m²,13,99 000,Xırdalan Baku,49.755250000000046,40.46255000000008
2 otaqlı,74 m²,14,168 800,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,84 m²,14,152 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,50 m²,7,150 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
2 otaqlı,85 m²,11,92 000,Xırdalan Baku,49.755250000000046,40.46255000000008
3 otaqlı,203 m²,4,301 000,Ulduz m. Baku,49.93778000000003,40.40191000000004
4 otaqlı,186 m²,1,395 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
4 otaqlı,158 m²,9,282 600,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,135 m²,13,220 000,Nizami r. Baku,49.92813000000007,40.40331000000003
2 otaqlı,65 m²,3,118 000,6-cı mikrorayon q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,89 m²,3,179 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,81 m²,10,146 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,80 m²,2,108 000,M.Ə.Rəsulzadə q. Baku,49.93176330132094,40.44067142399274
3 otaqlı,124.5 m²,5,273 900,Nəsimi r. Baku,49.83251000000007,40.39419000000004
4 otaqlı,148.3 m²,2,311 430,28 May m. Baku,49.943378301649275,40.47126854785195
10 otaqlı,929 m²,5,3 910 161,Sea Breeze  Baku,50.062200000000075,40.590550000000064
2 otaqlı,97.6 m²,4,214 720,Nəsimi r. Baku,49.83251000000007,40.39419000000004
1 otaqlı,46 m²,2,101 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,132 m²,2,212 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,85 m²,14,179 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,125 m²,13,280 000,Yasamal q. Baku,49.80747000000008,40.381530000000055
2 otaqlı,65 m²,1,89 900,Xətai r. Baku,49.94309000000004,40.36336000000006
3 otaqlı,138 m²,3,183 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,80 m²,8,119 000,Həzi Aslanov q. Baku,49.932322777729446,40.37142935945017
5 otaqlı,110 m²,11,200 000,Azadlıq Prospekti m. Baku,49.85047192224774,40.37397787820967
3 otaqlı,85 m²,2,131 500,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,140 m²,7,330 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,90 m²,12,145 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
3 otaqlı,137 m²,3,450 000,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,128 m²,13,142 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,80 m²,8,116 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,142 m²,1,315 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,80 m²,13,88 000,Həzi Aslanov q. Baku,49.932322777729446,40.37142935945017
3 otaqlı,115 m²,15,249 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,53 m²,16,91 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
2 otaqlı,110 m²,10,230 000,Badamdar q. Baku,49.81039673924087,40.35619015479255
3 otaqlı,149 m²,6,148 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
4 otaqlı,120 m²,9,280 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
4 otaqlı,142 m²,5,228 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
1 otaqlı,35 m²,3,93 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,90 m²,7,138 000,Yeni Yasamal q. Baku,49.79300000000006,40.395020000000045
2 otaqlı,72.3 m²,6,159 060,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,54 m²,6,135 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,80 m²,19,130 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
3 otaqlı,160 m²,4,420 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,100.3 m²,10,255 765,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,123.6 m²,6,210 069,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
7 otaqlı,745 m²,10,3 059 715,Sea Breeze  Baku,50.062200000000075,40.590550000000064
2 otaqlı,74.3 m²,2,118 896,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,75 m²,3,169 000,Azadlıq Prospekti m. Baku,49.85047192224774,40.37397787820967
4 otaqlı,100 m²,12,156 000,Xətai r. Baku,49.94309000000004,40.36336000000006
2 otaqlı,82 m²,8,95 000,Bakıxanov q. Baku,49.95330000000007,40.43198000000007
4 otaqlı,259 m²,15,453 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
4 otaqlı,330 m²,4,1 000 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
2 otaqlı,80 m²,12,160 000,Bayıl q. Baku,49.87222000000003,40.410660000000064
4 otaqlı,130 m²,7,200 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
2 otaqlı,62 m²,6,105 000,Yeni Yasamal q. Baku,49.79300000000006,40.395020000000045
2 otaqlı,97 m²,2,175 000,Bayıl q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,147 m²,16,300 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,137 m²,14,180 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,65 m²,11,136 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
2 otaqlı,70 m²,5,169 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
4 otaqlı,100 m²,11,135 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
4 otaqlı,235 m²,21,650 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,89.5 m²,1,71 000,Masazır q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,58 m²,1,132 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,120 m²,11,175 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
1 otaqlı,47 m²,12,84 000,Xalqlar Dostluğu m. Baku,49.95319000000006,40.39686000000006
4 otaqlı,221 m²,14,585 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
2 otaqlı,81 m²,5,146 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,101 m²,3,273 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,88 m²,5,130 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,68 m²,1,103 000,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,114 m²,2,203 000,7-ci mikrorayon q. Baku,49.87222000000003,40.410660000000064
4 otaqlı,180 m²,3,285 000,Koroğlu m. Baku,49.834180031825866,40.429712180332366
3 otaqlı,133 m²,1,240 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,83 m²,2,105 000,Xırdalan Baku,49.755250000000046,40.46255000000008
3 otaqlı,120 m²,10,252 000,28 May m. Baku,49.943378301649275,40.47126854785195
1 otaqlı,54.5 m²,7,119 900,Nəsimi r. Baku,49.83251000000007,40.39419000000004
5 otaqlı,351 m²,25,702 351,Bakı Baku,49.87222000000003,40.410660000000064
10 otaqlı,929 m²,6,3 910 161,Sea Breeze  Baku,50.062200000000075,40.590550000000064
2 otaqlı,35 m²,4,78 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
1 otaqlı,43 m²,5,98 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
4 otaqlı,174 m²,5,265 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
3 otaqlı,73 m²,15,120 000,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,75 m²,2,168 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,89 m²,14,135 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,107 m²,15,165 000,9-cu mikrorayon q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,61.3 m²,10,58 000,Xırdalan Baku,49.755250000000046,40.46255000000008
5 otaqlı,145 m²,11,200 000,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,120 m²,2,187 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,60 m²,6,170 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
2 otaqlı,70 m²,12,135 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
2 otaqlı,83 m²,14,132 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
4 otaqlı,145 m²,5,339 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,84 m²,4,144 999,Gənclik m. Baku,49.970096459341576,40.40867649330784
3 otaqlı,93 m²,3,199 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
4 otaqlı,164 m²,2,430 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
3 otaqlı,76 m²,2,97 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
4 otaqlı,149 m²,3,305 900,Azadlıq Prospekti m. Baku,49.85047192224774,40.37397787820967
2 otaqlı,85 m²,5,88 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
3 otaqlı,89.5 m²,3,71 000,Masazır q. Baku,49.87222000000003,40.410660000000064
3 otaqlı,140 m²,15,138 000,Əhmədli q. Baku,49.941790000000026,40.38512000000003
3 otaqlı,135 m²,12,174 900,Nizami r. Baku,49.92813000000007,40.40331000000003
3 otaqlı,147 m²,3,323 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,48.9 m²,21,81 975,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
4 otaqlı,87.4 m²,9,169 500,Həzi Aslanov m. Baku,49.932322777729446,40.37142935945017
3 otaqlı,71 m²,4,108 500,Əhmədli m. Baku,49.941790000000026,40.38512000000003
5 otaqlı,216 m²,10,699 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
1 otaqlı,68.3 m²,16,177 580,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
3 otaqlı,126.2 m²,9,271 330,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
5 otaqlı,265.8 m²,5,558 180,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,97.5 m²,11,238 948,Bakı Baku,49.87222000000003,40.410660000000064
3 otaqlı,104 m²,14,139 000,Yeni Yasamal q. Baku,49.79300000000006,40.395020000000045
3 otaqlı,80 m²,11,103 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
4 otaqlı,200 m²,3,518 500,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,65 m²,6,105 000,Bakıxanov q. Baku,49.95330000000007,40.43198000000007
3 otaqlı,127 m²,3,350 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
4 otaqlı,100 m²,5,155 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,122.2 m²,18,343 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
4 otaqlı,272 m²,3,490 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
3 otaqlı,85 m²,4,103 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
4 otaqlı,110 m²,2,300 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,138 m²,13,360 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
4 otaqlı,131 m²,6,154 580,Neftçilər m. Baku,49.97309000230074,40.39667499502967
2 otaqlı,60 m²,2,92 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
2 otaqlı,110 m²,11,200 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
3 otaqlı,85 m²,8,87 000,Qaraçuxur q. Baku,49.97309000000007,40.39667000000003
2 otaqlı,65 m²,6,90 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
2 otaqlı,48 m²,14,125 999,Gənclik m. Baku,49.970096459341576,40.40867649330784
3 otaqlı,150 m²,1,255 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
2 otaqlı,96 m²,5,225 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
1 otaqlı,65 m²,14,77 350,Neftçilər m. Baku,49.97309000230074,40.39667499502967
1 otaqlı,56 m²,9,68 880,Neftçilər m. Baku,49.97309000230074,40.39667499502967
3 otaqlı,123 m²,5,145 140,Neftçilər m. Baku,49.97309000230074,40.39667499502967
3 otaqlı,90 m²,4,145 000,Gənclik m. Baku,49.970096459341576,40.40867649330784
3 otaqlı,122 m²,4,344 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,80 m²,3,140 000,20 Yanvar m. Baku,49.80187067157377,40.4102411028833
3 otaqlı,126.2 m²,15,290 260,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
2 otaqlı,75 m²,4,84 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
2 otaqlı,55 m²,16,56 500,Masazır q. Baku,49.87222000000003,40.410660000000064
2 otaqlı,76.1 m²,13,117 240,Yasamal r. Baku,49.80747000000008,40.381530000000055
5 otaqlı,246.9 m²,4,604 831,Bakı Baku,49.87222000000003,40.410660000000064
3 otaqlı,102.8 m²,16,166 536,Yasamal r. Baku,49.80747000000008,40.381530000000055
2 otaqlı,90.5 m²,12,235 300,Ağ şəhər q. Baku,49.94037023009177,40.45800279717592
2 otaqlı,130 m²,16,442 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
3 otaqlı,100 m²,1,130 000,28 May m. Baku,49.943378301649275,40.47126854785195
3 otaqlı,80 m²,3,70 000,Əhmədli m. Baku,49.941790000000026,40.38512000000003
3 otaqlı,93 m²,12,107 880,Neftçilər m. Baku,49.97309000230074,40.39667499502967
4 otaqlı,128 m²,3,297 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,147 m²,11,147 000,Yasamal r. Baku,49.80747000000008,40.381530000000055
3 otaqlı,165 m²,12,275 000,Azadlıq Prospekti m. Baku,49.85047192224774,40.37397787820967
3 otaqlı,120 m²,12,179 000,Nizami r. Baku,49.92813000000007,40.40331000000003
2 otaqlı,101 m²,6,140 000,8 Noyabr m. Baku,49.87222000000003,40.410660000000064
3 otaqlı,80 m²,6,114 000,Bakıxanov q. Baku,49.95330000000007,40.43198000000007
2 otaqlı,98 m²,14,175 000,Bakıxanov q. Baku,49.95330000000007,40.43198000000007
3 otaqlı,122 m²,15,246 000,Memar Əcəmi m. Baku,49.72871584404657,40.45649443426764
2 otaqlı,99 m²,9,189 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
5 otaqlı,84 m²,3,130 000,Əhmədli q. Baku,49.941790000000026,40.38512000000003
1 otaqlı,35 m²,1,69 000,Qara Qarayev m. Baku,49.99601363948763,40.4133020842247
5 otaqlı,283 m²,16,348 000,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
2 otaqlı,94 m²,2,158 000,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
2 otaqlı,54 m²,7,87 000,Xətai r. Baku,49.94309000000004,40.36336000000006
4 otaqlı,180 m²,6,415 000,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,112 m²,3,215 000,Nəsimi r. Baku,49.83251000000007,40.39419000000004
2 otaqlı,85 m²,14,125 000,İnşaatçılar m. Baku,49.82165225801845,40.3803915444509
3 otaqlı,85 m²,9,245 000,İçəri Şəhər m. Baku,49.83229000000006,40.36555000000004
2 otaqlı,95 m²,13,189 900,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
4 otaqlı,155 m²,9,360 000,Nizami m. Baku,49.92813000000007,40.40331000000003
2 otaqlı,78.4 m²,4,165 000,Nizami m. Baku,49.92813000000007,40.40331000000003
3 otaqlı,165 m²,5,330 000,Nərimanov r. Baku,49.87222000000003,40.410660000000064
3 otaqlı,93 m²,3,197 000,Şah İsmayıl Xətai m. Baku,49.856710000828244,40.38703000190996
3 otaqlı,83 m²,2,105 000,Xırdalan Baku,49.755250000000046,40.46255000000008
4 otaqlı,130 m²,1,325 000,Bakı Baku,49.87222000000003,40.410660000000064
4 otaqlı,148.3 m²,11,311 430,28 May m. Baku,49.943378301649275,40.47126854785195
2 otaqlı,97.4 m²,2,165 495,Nəriman Nərimanov m. Baku,49.95080686313931,40.47341961363625
4 otaqlı,165 m²,8,420 750,Nərimanov r. Baku,49.87222000000003,40.410660000000064
2 otaqlı,96 m²,10,350 000,Nizami m. Baku,49.92813000000007,40.40331000000003
1 otaqlı,54 m²,15,72 360,Neftçilər m. Baku,49.97309000230074,40.39667499502967
4 otaqlı,130 m²,4,699 900,Elmlər Akademiyası m. Baku,49.81511000000006,40.37340000000006
